user_id,item_id,feature_1,feature_2,feature_3,feature_4,target
748,485,0.47108285070451317,0.5967882300144401,0.23365604625771574,0.8420151686975487,1
857,982,0.3979530562013335,0.3540658617935837,0.34390320058308965,0.8454479383331956,0
561,972,0.31014722109080206,0.46422516618919885,0.871674775583567,0.29950571899945644,1
475,1282,0.4513367251540973,0.32807921789716654,0.5052245503229952,0.16062020742204253,0
59,639,0.38419418492597746,0.4047253114449356,0.24023872807781843,0.07009177820026657,1
511,997,0.43233389987866533,0.8226463471462995,0.3845267170265324,0.5749764419115859,1
682,1927,0.9792618656086425,0.5934761998543047,0.10583041207856803,0.09142810039987981,0
476,282,0.08863297474958076,0.9973445492834982,0.904035739738738,0.6805948446205999,1
700,986,0.9222308698387298,0.7868791978209629,0.408197832091432,0.6781264010341463,1
976,1112,0.4802367134710267,0.27366625410182666,0.9803912045930757,0.6139874071316246,0
783,1228,0.6237422454995412,0.2643451177266962,0.34753877326251925,0.8765605018630944,0
190,16,0.8301829666176939,0.3358982701170071,0.8363560472271211,0.3782806927291318,1
958,1175,0.36046302914925554,0.8432594806477427,0.2563853132914532,0.9022695826245776,0
687,936,0.4304219080879669,0.027287650650565598,0.07615289337760223,0.036925368846130846,1
958,254,0.40951848027871396,0.23018127887125772,0.0317333616738007,0.11275698792140754,0
563,1212,0.37473102253575985,0.904918420344267,0.6061684266447835,0.4122055625184433,1
876,329,0.9255293216468949,0.639896436083252,0.3115736716735894,0.5939930186885735,0
567,544,0.8289298911930121,0.22684709550105642,0.44351988047582835,0.0323756366393656,0
244,783,0.1089999898629761,0.21914496823258034,0.8186470356007953,0.5674344714242641,0
832,997,0.10812335247709604,0.8626181017594305,0.24810808569480214,0.3073983164830314,1
505,1421,0.4278695148529912,0.8937575082770465,0.30865247673491325,0.8871468078118292,0
131,1541,0.09865737673280905,0.2561310909621153,0.8453361850586673,0.5332845916687309,0
485,1483,0.6190930952711197,0.42051035807653225,0.4927622733435041,0.5878939082174337,1
819,1354,0.1436916072617339,0.8345957386283172,0.8276651670524876,0.9456218111148833,0
647,1844,0.5223732639668011,0.7710074386098854,0.3744760034663164,0.7641710266545936,1
21,845,0.007219947003717753,0.8139161065660845,0.3983699808271085,0.43827326614676565,0
841,1193,0.3165963484126467,0.5183981907879688,0.16713836177825625,0.4768796149560194,0
167,1717,0.6771907236726554,0.9115490483051731,0.9163458535949663,0.6479238685593989,0
274,366,0.48403894022784844,0.32595154395443526,0.8967836940126095,0.2001992166505131,1
388,1202,0.9782694859989881,0.15667213434751803,0.9842170145647735,0.08865084049412264,0
601,655,0.8741037960662108,0.7087323325648648,0.40244712716971154,0.3112365159456184,1
316,1386,0.3590707790431512,0.5393544160068964,0.8186149417586421,0.7783827979362303,0
14,760,0.0454865414722746,0.854585768809481,0.4149537316721186,0.25732379876995104,0
242,639,0.8456263001150188,0.08115924912471495,0.45429878892097275,0.1307592003359197,1
777,1799,0.9112343103146714,0.8436924034380668,0.8299993935948246,0.21902259846226024,1
346,1064,0.8206273934190368,0.2932946532088222,0.17736677088639974,0.6789729120057063,0
565,924,0.12794994091976486,0.654855667168183,0.22031093446175232,0.6139480566935188,1
898,416,0.9979151344122877,0.04012878907825579,0.31472824039581504,0.6883149972964362,1
340,1379,0.25858422155277383,0.6095812963036007,0.7881790325000575,0.32195812268038204,0
92,255,0.7242049128083701,0.717271689187336,0.37265154936808276,0.9008561269332717,1
367,1167,0.9080348763357216,0.3687502145056203,0.35816820828076157,0.4517703573281454,1
956,1776,0.23568711433070944,0.21541070526214023,0.9988163452552418,0.5137130319269436,0
455,1764,0.9082585546770661,0.537630676603545,0.38380614309947947,0.9488079760021272,0
428,1877,0.30948157919486696,0.8331908044356465,0.247770536315587,0.9792772679449756,1
509,710,0.9764132223840561,0.3235473582966508,0.6232136782009433,0.6615427259165517,1
776,577,0.2812600203804746,0.25246929752127956,0.8018799519550008,0.9448131925757911,1
943,900,0.9534358247578352,0.2789353086376877,0.06960783372315926,0.5415073863404433,0
35,11,0.053544650892674905,0.9491321529166644,0.618892231138475,0.3072829455667717,1
206,1644,0.709272011669813,0.35927691576455967,0.035735455880224753,0.31509285596654135,0
81,26,0.5321111338370037,0.003604239888287175,0.5263323509795179,0.5589405898823455,0
932,957,0.47787707712273064,0.7816812079596197,0.2569915637578092,0.6050361206551984,1
562,421,0.22349431425584,0.6992747953353902,0.3066416976731857,0.4396170699197489,1
872,1687,0.705595789776492,0.12856826460296888,0.4670959639823826,0.8837714835118439,1
388,1245,0.1908094914463071,0.9849042491349125,0.927107460745587,0.4266961187135505,1
2,1877,0.5528417959847682,0.6080622853051112,0.7106673065878765,0.27342364699766786,1
390,496,0.2532453630402508,0.5007794909406015,0.9368455962844964,0.007981878343539806,0
566,1261,0.9556213797813561,0.38221926762289105,0.6599710045586776,0.9705692781576368,1
106,237,0.028631193835652824,0.8986727555636379,0.007107747087859662,0.8243132831429444,1
772,1009,0.19972828011123656,0.24396348141856328,0.2655851973476776,0.615559584685329,0
822,219,0.24231060638744772,0.28576890021990187,0.9057725777203739,0.8305422539034614,0
477,1511,0.4140678257678164,0.1224108066865669,0.6434455209677448,0.8102892302509439,0
703,1960,0.23273024187005353,0.75911909558426,0.9816472365702749,0.9318507802258251,0
402,461,0.49134909026878526,0.5955492804058533,0.1559640192182956,0.3860676833603749,0
730,663,0.872465523258539,0.6090661692544983,0.2967478331065194,0.5548522420859408,1
556,635,0.7120634214091708,0.21847043101946362,0.3623676595170363,0.09862802372024593,0
162,1168,0.579961980535111,0.6511683891270839,0.32655781816731055,0.9653154257189731,0
202,990,0.08900317798267965,0.765458447246864,0.2519915301498806,0.9851270692824998,0
958,189,0.6939921083892756,0.35788853072568927,0.44346571575677785,0.7890842479312017,1
996,255,0.16641428431093985,0.8013471439617122,0.6422981233693712,0.4541209831483368,0
270,68,0.786367385961698,0.34879058853202094,0.31125692288669604,0.49656675091435765,1
863,616,0.2500567585101532,0.7581384615092877,0.07969992331425568,0.435366932987857,1
816,336,0.4170487283209009,0.03373010745771898,0.7085325268931634,0.29331063652223044,1
271,671,0.3504702023179279,0.5511646014736526,0.45901655578126865,0.5277914055487666,1
456,821,0.8588139146748568,0.9695265606398866,0.5564823060900632,0.05344506950056682,1
462,874,0.12654445871340814,0.9812446006823907,0.4554006571639151,0.9918870619371684,0
727,1433,0.5656448823847886,0.2817525783417406,0.8903575034549103,0.4240501351641408,1
252,300,0.14206160944306223,0.44139909108035547,0.55874499716638,0.9273665840371063,1
702,1932,0.7047958361321867,0.06297790798663305,0.9232768398517497,0.7242714606600036,0
296,1626,0.9050781277944812,0.8733413076045997,0.5105753415560003,0.28994291686393403,0
725,357,0.4346076538672534,0.5685721531402141,0.29258816224028183,0.22205261817460242,1
720,256,0.4880922602649759,0.385100678940517,0.3554425871761966,0.9956754337623562,0
749,1008,0.9274228364827622,0.11277055848915307,0.5221292935847855,0.7721263550540357,1
338,353,0.5209913886493571,0.9467672854968892,0.5299894378050086,0.24966147414934092,0
879,1756,0.48759843804956093,0.5302190478209937,0.6873377015489488,0.0674450481772606,1
53,1545,0.5783291027043042,0.2829279290829039,0.22449487218663078,0.6969165453013787,1
792,524,0.6892297363629519,0.3502151301315095,0.6588428999655017,0.30301645681107636,1
922,1861,0.10688337508703138,0.2706971809221477,0.7785880083807523,0.22133081262771737,0
217,950,0.821110527741516,0.6018098088569807,0.6765919894669901,0.7349374151493361,0
764,756,0.43550502745325925,0.9299635757805099,0.48182810981759083,0.6792613226543476,0
188,1718,0.07234850989748554,0.8566938033265644,0.991680651116834,0.4814126747601911,0
380,284,0.7861826691982131,0.4603808754259775,0.4048131591292162,0.9426559327703732,1
493,1336,0.3769499716862721,0.8264993623010078,0.10659061457982921,0.6796383660574911,0
41,99,0.10036749509505394,0.42310548127632985,0.821504215407343,0.8934195606199092,0
157,197,0.6337790395432505,0.252307140758638,0.2122012188804182,0.1905529423497191,1
15,482,0.8801313534336417,0.9834151152664279,0.7132855729024421,0.2966459100808887,1
813,878,0.8877535094139863,0.30388756797082184,0.1789762827151259,0.10452013369372826,0
65,1250,0.9576634748089732,0.3237242309869084,0.01687739085793938,0.3045799978720354,1
857,1869,0.867705459766688,0.9896928677865222,0.15979860378902566,0.9717783292063804,0
839,615,0.002140919345475223,0.1339274931656549,0.3769886965758219,0.9628562460923007,0
521,618,0.38024116641339023,0.7605339880096951,0.10661824712979828,0.7603863545509909,0
344,1389,0.818542579905503,0.9358127584827265,0.19767908423568203,0.5210482627829572,1
129,368,0.3662530059984742,0.5117949942754186,0.764626277684393,0.780779798792245,1
648,570,0.6015485063797061,0.0025217617028200356,0.7698836079771307,0.5534869512137199,1
472,590,0.606316947374532,0.37505894411310625,0.8174882271909767,0.0035085046714433687,1
63,1099,0.36502530403882305,0.11156899238482709,0.8411552365475925,0.5015470739436155,1
139,1066,0.9044739272812876,0.41618766093369575,0.4204358946137554,0.5989234460110525,0
499,422,0.5032283453861176,0.7900267616422847,0.8675496606935285,0.2657483575030042,0
593,836,0.4647842059375008,0.4387115488838005,0.5259368750140431,0.20329356424166156,1
392,1205,0.9975137456618959,0.43192512134592254,0.47059711693600814,0.2738090948056513,0
675,545,0.49350036407261666,0.5567894769188466,0.7185363289957758,0.6236277495178657,0
419,71,0.17839825192858105,0.5816905847476802,0.2138184113599072,0.1460641149355525,1
289,1592,0.513069422863438,0.8562963087989713,0.789497376827472,0.7203283013294994,1
379,1129,0.81401673551993,0.3083554392289515,0.42946582656620325,0.42267482096160947,1
773,1224,0.7768603268982814,0.821671264368016,0.12729541400376043,0.3533478592053255,0
490,1125,0.788581765108471,0.5659337486920473,0.11931191351696757,0.8072312916803529,1
231,768,0.7080237839979118,0.30052954971714696,0.16490674384670012,0.5060632494365266,0
41,307,0.2542178290666882,0.2951260440060771,0.8905727342437824,0.37840056119092813,1
28,1610,0.8620840858402314,0.3611375171057245,0.9909378222590475,0.8781547155606045,1
135,1707,0.8934434653762651,0.6226932426199755,0.35697379920128347,0.36825163219947576,1
201,377,0.19415269661854906,0.23081173135994915,0.2921438522052976,0.8590002829433705,1
840,655,0.13045563655139392,0.9203335616722674,0.2187709725943373,0.5041986984625583,1
780,678,0.975604968589112,0.5749125841779004,0.8238164771672455,0.20800709745500723,0
930,399,0.8683239636503679,0.9200157769960068,0.2092074824188761,0.6128181881110838,0
33,1797,0.8932361472099467,0.0464043585791547,0.9240901299302697,0.28532352626996127,1
48,221,0.8863763846243952,0.3426113704614734,0.6673503789712827,0.14715513217619514,1
503,1619,0.5416868240337284,0.022807660687623077,0.8971277916691947,0.0865293713977795,0
407,182,0.6464017366657997,0.2722518150979698,0.5540098543941463,0.24169733579744201,1
574,307,0.5453628521336417,0.8620064722685882,0.6906798621824968,0.7365546420021912,1
728,522,0.05120634919032907,0.03660971584220085,0.6194581006577077,0.8379992223757426,0
805,1420,0.7455030853527727,0.43614709991574485,0.8311954563237969,0.8617208459819216,0
99,1014,0.5053320333358803,0.11756707047322779,0.8358608111858811,0.27014827370994365,0
684,4,0.6477090747902298,0.41684065926036773,0.5897929998451251,0.6609729329453419,0
872,863,0.5026398049755353,0.8388515842643773,0.6325076493297723,0.23035405991492952,0
726,1938,0.49181132232245595,0.6230710334025191,0.92187592049783,0.6227621139682403,1
987,848,0.17178910947776682,0.7367563453314232,0.9298664839649694,0.8872109930416968,0
547,804,0.27871371514114895,0.349104115449581,0.6642497838951816,0.04089368260208137,0
961,1305,0.1588526919439558,0.9443976950101415,0.007754278173163542,0.9852256677254061,0
739,215,0.19566629562534243,0.7092620937795001,0.104411214753941,0.827087877458445,0
613,972,0.9729773804203049,0.4217988192845309,0.8579425317744162,0.7616621162936984,0
943,1634,0.15311344577219843,0.4264648002270549,0.0847141163708015,0.691362893711791,1
462,1444,0.26927042430520765,0.9186841779432976,0.21351918085506638,0.7702738889138784,1
643,101,0.590589657738585,0.5764046934353918,0.2305466802216518,0.9945953560405459,0
769,963,0.6101785762366418,0.7063792099030417,0.6002347697799049,0.7701912971125406,1
5,1545,0.15397412974382907,0.41703522451317077,0.5766327978837642,0.351600784668327,1
218,573,0.7937174257852123,0.2236927647647141,0.2894175234204003,0.6139218529335032,1
503,1333,0.785202867912825,0.7235592919944186,0.20761136556844284,0.3369230161598358,1
767,658,0.2373177042038911,0.6078237721413878,0.7645320298574758,0.9700654432566708,1
398,939,0.28866630267546045,0.5013428804247794,0.9354561556059762,0.9001397328257004,0
871,1955,0.937987865459497,0.6240209399944638,0.0528056799164387,0.5676202274628285,1
795,1534,0.8256714459794781,0.20828558606423364,0.13318046270486283,0.781273754493449,0
393,1087,0.6977970330625238,0.7939387065319563,0.6421639887057075,0.9096869429717639,0
207,1657,0.08223322151060053,0.9481628050203058,0.8044414516714257,0.2436002636565593,1
15,226,0.4182640809025757,0.8911031441677028,0.7911886687763996,0.5794818569288046,0
858,105,0.559301872076827,0.32143574530701713,0.7196831530826893,0.4817163192525483,0
554,1998,0.18741128798377693,0.4060057732820759,0.887427954498092,0.7715913548429414,1
892,772,0.4482265821082245,0.8084022997975612,0.21734887957081284,0.3790825213338287,0
461,1885,0.60102587748869,0.5951171308246038,0.10729094649194715,0.7089796397081917,1
691,1449,0.3273766801153992,0.5479144436766492,0.6153629700913683,0.4029930890117378,1
575,1279,0.7809448189504872,0.9266419675334452,0.8222758915234324,0.11107486464450422,0
864,429,0.8404495816388055,0.5360249609770508,0.5820435784805732,0.10712143160831722,1
743,434,0.32360946943407076,0.5149386795873099,0.9629974874589062,0.11905632455318738,1
241,1231,0.8386571544924571,0.04201859126635965,0.7955644613917894,0.03251987593216177,1
564,1052,0.10357656610301502,0.06941695859013763,0.7007918009092609,0.532973171596772,1
96,682,0.8377290986226563,0.007420307880650179,0.06025729087173359,0.6719026819837349,1
900,1360,0.1527504316676166,0.9132442257836336,0.1077422387316821,0.12672840182568956,1
734,588,0.08292715250972604,0.40838666001770063,0.7848376325911943,0.611858000221612,1
485,1652,0.6417754044410112,0.46856137613341253,0.19823792557702935,0.597740078257912,0
407,1093,0.4719373657552943,0.845386947592462,0.028835176078990554,0.14709405139686238,1
231,866,0.9078906004128328,0.6092463103757779,0.9107606857469649,0.4040825999612633,1
749,746,0.3631891960908492,0.6095015963905811,0.8908053737012341,0.755135709770984,1
655,1537,0.2871522634376287,0.29653442935481245,0.21848382723149185,0.0167560255520115,0
171,1191,0.5007349061441984,0.8339083739245192,0.7802062580729546,0.1469478838983882,0
541,864,0.4559461857686613,0.1658299760394938,0.04797966121165509,0.9958283743247446,1
36,1754,0.34442804621718826,0.0531495921729479,0.2850580038232631,0.7335448971490596,1
525,1809,0.6937412986983286,0.1916033575185323,0.6236669082566249,0.46413027921925576,1
160,368,0.7595618339139083,0.2677372187745647,0.7631789961583855,0.6298014120916252,0
839,251,0.8529839690301366,0.28231105785420674,0.010399188788189573,0.8462209705984745,0
699,859,0.9728566047103429,0.6705135986187676,0.32620861327374406,0.8423045855536367,1
243,856,0.26665619213250447,0.21782458732864352,0.214345560063674,0.3247014354612071,0
86,1955,0.7160934824899615,0.6766583044949845,0.9987804057487236,0.49129142254522407,1
796,1710,0.39425823549574524,0.09113217323379974,0.670982232385235,0.6380550964986437,1
578,1194,0.6770819719511081,0.14720246109790902,0.4056714528797438,0.07189691651460406,1
682,1782,0.47598169034922033,0.508821448490995,0.07565260198068502,0.9457965993907522,0
557,1959,0.9937731027679316,0.9218958025766426,0.5986702575069638,0.43274182566237296,0
574,1114,0.7289021357907499,0.859567588811114,0.6417014709360642,0.3708623272579269,0
953,561,0.9524913004343245,0.9687534424428031,0.8164059275031351,0.9071003614498259,1
646,1470,0.8349695494811857,0.6504790652781709,0.2885768529193635,0.11828664875310468,1
796,294,0.9029010111633711,0.675814866416092,0.9814280804800964,0.039260797387108526,0
28,919,0.8144191972146749,0.625022998931492,0.4394657393139495,0.6850024123002739,1
620,1174,0.4591591303759114,0.6228189228581973,0.29594375465949363,0.38500296810510415,0
556,1156,0.2517884533468844,0.14712034506758465,0.34844933400145783,0.7644758088301058,0
340,433,0.3703201754505222,0.5437389561639286,0.5195860529671238,0.0685446115267555,1
798,59,0.020236232639950447,0.38606793345172574,0.9367015645071273,0.38375714353538637,0
958,969,0.5239931674646672,0.44253721577729344,0.7351587979194005,0.23532521204611223,1
331,836,0.5050578002704087,0.5236005730592374,0.5771096494637823,0.7396065329465973,1
640,199,0.5252504648304882,0.1283961718022516,0.1628103879798618,0.22717011042737145,1
506,215,0.9740312249720638,0.35948773385211985,0.14935331089087167,0.45794533477435484,0
348,898,0.9114540034548393,0.06344956087660358,0.502196913813564,0.8188775511367119,0
473,1585,0.161712778330108,0.9796681304223991,0.7287087046016492,0.9153905354644696,0
231,472,0.3688825215558892,0.11852802882012614,0.7510121727551101,0.7226057936657777,0
190,1768,0.4239561794632619,0.2585247385449545,0.2259143838762584,0.42922841153295366,1
225,247,0.36053291785164776,0.8912929267033972,0.10009951284725327,0.5719858747427331,0
385,382,0.7984959636039131,0.4827100462391418,0.38446098925378946,0.6896899471524939,0
377,991,0.5240376698675869,0.1356372015206303,0.9181725432440743,0.8749326265741181,1
283,1263,0.572099816971625,0.3842305380393489,0.5453672526693822,0.8885739847602917,1
958,927,0.8530135589879255,0.11586799419138583,0.3200997668317743,0.9309694914883471,1
633,1391,0.8059281534153586,0.20021599708450177,0.32363766833912166,0.8107110989073822,1
628,1192,0.1322115228202997,0.05202984694984503,0.13208704522218495,0.1467979359416668,0
973,560,0.7139145840836343,0.4382274945490999,0.473223736106158,0.7476395333862431,1
745,1075,0.43543612890203554,0.8066361217252598,0.7913626785148384,0.8145923735632177,0
259,1835,0.29464890306250047,0.5859691786998955,0.9685586915273413,0.8778714276763837,0
359,1634,0.050018820902186345,0.6063453054846117,0.5015949999579754,0.9248168946178259,0
710,1975,0.48724956034545097,0.20058403008324033,0.16721491584268844,0.5091598135184474,1
456,1752,0.3554366807245314,0.3438938432523665,0.6829503998028645,0.6550926951243105,1
411,689,0.2515130396764008,0.845242103840832,0.7567913427452954,0.009552776616969072,0
649,380,0.6946717295969576,0.08785618432651454,0.0716997494231022,0.572783567692434,0
318,474,0.769485387315587,0.8579306536685337,0.8501391296312288,0.47319838107393963,1
677,1104,0.2447895190294248,0.48369002626478563,0.8293223899958574,0.9623060446947994,1
225,697,0.049447436679347256,0.8371474313251173,0.47254105403911795,0.9017092986027271,0
819,1391,0.848752700565235,0.31800641939440033,0.5604225186158683,0.7976039294333856,0
234,1485,0.009959741204303318,0.3388429515830208,0.7134080637109191,0.05699418452026672,1
684,911,0.937112493921472,0.7516048683231428,0.6767481250628593,0.40202884228333324,1
664,1563,0.6276198739827059,0.7849961733922202,0.016535978193209067,0.6960422221945601,0
975,1476,0.3218466352013203,0.22964467799014676,0.12243530384848578,0.029660743564281056,1
827,1488,0.2464779095767362,0.9728713248219055,0.1625905557812457,0.23581379175280115,1
374,960,0.009005664264475244,0.08449010424482895,0.7556758890720988,0.8875071901181287,1
672,478,0.23547141701087715,0.06850296310213089,0.44008356289238004,0.12978076729942423,0
608,1004,0.1377283015171411,0.5955042152861028,0.5455026263868251,0.05137350433864418,1
472,926,0.6121662207231456,0.7227407677716214,0.7726874368954841,0.5805857562846692,1
233,1444,0.1665455885938013,0.9608861292249739,0.3409822690640908,0.9464646154277803,1
692,707,0.5286298375366193,0.40494578079886157,0.7488902273187731,0.8346247399086386,1
113,1238,0.5901164223444708,0.025291408989633113,0.44229927462955965,0.9747725047209556,1
830,1393,0.2980416983469145,0.602896339446407,0.3771801877742066,0.7535231536962493,1
497,854,0.035064949018718705,0.28969602059877186,0.3330372640547401,0.43736977408457156,1
442,1138,0.0372538806141961,0.43294712119540224,0.9649448154923829,0.9466164395898741,1
564,1017,0.026347332193917605,0.48846948224993525,0.7719734107089788,0.4266332784533118,0
268,754,0.7391246671365462,0.06451261073803383,0.020195940773529375,0.3500946163442443,0
510,503,0.31800970481429813,0.4859817845641028,0.9574154865182017,0.44819591776743384,1
807,1660,0.7963001859676636,0.42631966680431477,0.7754396297266734,0.8139739543824644,0
386,817,0.43173282384284917,0.7125442652865932,0.14917471445425556,0.9176935498488883,1
387,588,0.45299810082996383,0.6456659112123446,0.07633812541131713,0.35768210995967553,1
113,1335,0.5128826025095737,0.18521571815056104,0.3081940936594534,0.4622474565322625,0
613,1493,0.7130314563751039,0.20613891821039698,0.6241815293460617,0.898327323304383,0
625,1848,0.27350286582970706,0.25100617877437326,0.6165466891494674,0.04704366452866893,1
952,708,0.1215873495335269,0.17895044029717733,0.27585012514922047,0.7838686941138514,1
81,1887,0.5560573351914615,0.6572131996684671,0.4456749786574178,0.4542177582343391,1
699,1068,0.32697762324273927,0.9944301792002705,0.21189015571373548,0.37651835104967124,0
113,1439,0.4424913136680374,0.6521083405159366,0.05057868516673747,0.44692129183683904,0
2,1722,0.6469467083373054,0.6066815461912912,0.5169704674268787,0.4186906755015798,1
642,1879,0.4941257411412706,0.40992793335107247,0.3469911342520381,0.756618618187806,1
220,1270,0.6202788171008429,0.3125802588597607,0.54288243229793,0.9279475222441557,1
566,1973,0.5442000021136278,0.9110737569064792,0.9465073224704517,0.4914558254465786,0
855,1108,0.7397963719360992,0.969001874142153,0.1433703116953211,0.8327337857825113,1
997,207,0.70593661771162,0.4967761755877278,0.001962018310955327,0.7319445357122386,1
736,151,0.5341898918086192,0.29020049550655747,0.07687821328212519,0.33068078555647684,1
225,668,0.6789030208597069,0.7701222076697677,0.462708296101629,0.5873138145265476,0
385,528,0.8735596022726128,0.13245679086687845,0.7069320298023235,0.6668156750156945,1
403,165,0.4322712877881686,0.7655882376436816,0.580763603317189,0.023499371890463028,1
638,917,0.41276307274879365,0.8189483743113387,0.494894607373747,0.3959555512242403,0
130,1999,0.7642456208523801,0.12490394462716736,0.3539631310924124,0.9926381758474568,0
53,1169,0.582553837041994,0.9768614687965638,0.309974171531501,0.6372564270700936,0
684,1010,0.07100678022258855,0.9855122903884784,0.3762861751049801,0.3342440692917761,0
730,37,0.8921120156910813,0.9367194793273512,0.6116349540090713,0.2500240394007278,1
672,333,0.030783102237640136,0.4960348094062643,0.1677539558655362,0.20948160210075628,0
710,403,0.7483963562097431,0.24607414227682844,0.7713620830546257,0.4016414089652075,0
416,414,0.7587941427043129,0.582009280881913,0.5752532400931103,0.19326569060760956,1
247,45,0.9531110852819304,0.4199338384714357,0.26915637761142763,0.13518618205352817,0
836,1426,0.054134408402320755,0.2059486447171971,0.5011529628112837,0.3640632844269589,0
439,206,0.596856860784491,0.4236764096178476,0.9627786876851664,0.6069996926457933,1
203,62,0.42784057062705294,0.6638898356775905,0.020491529145194032,0.14639918208612834,1
184,420,0.330632954859542,0.07091331078599106,0.19952264090122918,0.04434327386286008,1
123,868,0.09031856029907304,0.3334180014460165,0.448380239903278,0.03463281806369156,1
401,1492,0.5626541196713092,0.017794890012825193,0.6384397217798281,0.2673842524359683,0
767,820,0.47904072567461364,0.7494955054616756,0.2122282662854852,0.19013229051630165,1
294,19,0.10455445815102427,0.6406912676167008,0.9314039483761962,0.5392553602901523,1
280,365,0.6124895070970834,0.06267213470196586,0.6425720124246421,0.45572018705089945,1
837,1324,0.7379531202529385,0.9647375596019678,0.8774319489564305,0.32476661433901866,0
884,1031,0.7672783010536482,0.022621557127100678,0.3293179302503185,0.8335428341509608,1
610,1785,0.9053731882624274,0.5899606464760886,0.8289539343066296,0.5049469929965265,0
198,428,0.4094707418887772,0.7763674617990558,0.37821921689944626,0.09152999208409918,0
982,1141,0.953072768622137,0.787896313044723,0.25275177246120495,0.2957643540736953,1
907,580,0.8654294050826861,0.034285135593203786,0.911655339163793,0.9733392661965915,0
511,1531,0.29650157102393904,0.9064151326404393,0.09221847567885455,0.9769773207580144,1
752,546,0.15928303734945848,0.9184516719271222,0.9428887960564042,0.25467163554711925,0
144,1730,0.4353893961280134,0.5613903731543727,0.4585152058676055,0.1672361287949139,1
609,325,0.4018987079559666,0.4820831988871461,0.9926254734858617,0.49568814621724433,1
201,55,0.5757193053312043,0.04486746306259981,0.5395946537350288,0.48146491816684656,1
124,778,0.583386232327748,0.5619541425098686,0.7574881720823031,0.4101376872690171,0
187,992,0.7499869843799752,0.40937908177023075,0.007071016338003999,0.529357227493953,1
326,42,0.5098899482056102,0.7728064074086561,0.49666681996016515,0.23219537851820082,0
464,1321,0.10482264094076554,0.40388356688608784,0.7374534716181153,0.11492934154368717,0
349,1997,0.8582913355531061,0.6835808333247098,0.782827019958449,0.570461458476435,1
771,231,0.30976458318518707,0.1014081462375308,0.15804858260159804,0.932597996782375,0
660,453,0.971297460306592,0.13295227076596694,0.41897095038277865,0.1377492766202979,0
